preprocessed,label
urgent mobile awarded bonus caller prize final try contact u call landline boxwrc ppm,1
lol knew saw dollar store,0
call number available appointment ask connect call waheed fathima,0
im going orchard laready reaching soon u reaching,0
much better thanks lol,0
fun fact although would think armand would eventually build tolerance shit considering much smoke get fucked like hit,0
phone,0
career tel added u contact indyarockscom send free sm remove phonebook sm ltgt,0
let know detail fri u find co im tom fri mentionned chinese thanks,0
k give sec breaking ltgt cstore,0
popping ltgt ibuprofen help,0
important customer service announcement call freephone,1
turn stereo love mi phone unknown album,0
early bird purchase yet,0
well there still bit left guy want tonight,0
todaysundaysunday holidayso work,0
moby pub quizwin high street prize u know new duchess cornwall txt first name unsub stop sp,1
hey got mail,0
know didt msg recently,0
always chat fact need money raise,0
never try alone take weight tear come ur heart fall ur eye always remember stupid friend share bslvyl,0
sbut luck catch put,0
come n pick come immediately aft ur lesson,0
yup ok go home look timing msg xuhui going learn nd may lesson,0
come karnan car please wait till pm directly goto doctor,0
put party day week study lightly think need draw custom checkboxes know hardcore,0
night night see tomorrow,0
stop wondering wow ever going stop tming tm whenever want mine laugh,0
ive told everything stop dont let get dehydrated,0
still grinder,0
sir waiting call,0
okay well thanks clarification,0
hi spoke maneesha v wed like know satisfied experience reply toll free yes,0
winner guaranteed caller prize final attempt contact claim call ppmpoboxbhambxe,1
big god bring success,0
r u sam p eachother meet go house,0
nobut heard abt tat,0
ohi asked fun hahatake care,0
ever green quote ever told jerry cartoon person irritates u always one love u vry much fails express gud nyt,0
well pay like ltgt yr difficult,0
curious cuz asked,0
yes outside like hour called whole family wake cause started,0
beauty life next second hide thousand secret wish every second wonderful ur life gud n,0
free top ringtone sub weekly ringtoneget st week freesend subpoly per weekstop sm,1
got tv watch meh u work today,0
im still pretty weak today bad day,0
oooh got plenty,0
u got person story,0
yes thought thanks,0
hi happy new year dont mean intrude pls let know much tuition paid last semester much semester thanks,0
xy trying smth u eat already havent,0
dear sirsalam alaikkumpride pleasure meeting today tea shopwe pleased send contact number qatarrakhesh indianpls save numberrespectful regard,0
natalja f inviting friend reply yes see wwwsmsacunat stop send stop frnd,1
yet chikkuwat abt u,0
wud never mind u dont miss u dont need u wil really hurt wen u need amp u dont tell take care,0
goodmorning today late ltgt min,0
released another italian one today cosign option,0
good afternoon loverboy go day luck come way think sweetie send love across sea make smile happy,0
hiya good day spoken since weekend,0
wewa iriver mb,0
take ltgt min,0
u made appointment,0
im great aunt anniversary party tarpon spring,0
asked hows anthony dad bf,0
omw back tampa west palm hear happened,0
ok pa nothing problem,0
ok askd u knw tht,0
gokila talking aha,0
yeah think use gt atm register sure there anyway help let know sure ready,0
mu try figure much money everyone gas alcohol jay trying figure weed budget,0
thanks lot wish birthday thanks making birthday truly memorable,0
yar lor actually quite fast co da ge slow wat haha,0
av new number wil u use oneta,0
anything,0
yup,0
u going ikea str aft dat,0
buy space invader chance win orig arcade game console press game arcade std wap charge see ocoukgames term setting purchase,1
free camera phone linerental month cross ntwk min price txt bundle deal also avble call calloptoutj mf,1
smile pleasure smile pain smile trouble pours like rain smile sum hurt u smile becoz someone still love see u smiling,0
yup im free,0
sorryin meeting ill call later,0
problem renewal ill right away dont know detail,0
check room befor activity,0
cool text head,0
wont anything de,0
captain room,0
u buy newspaper already,0
belive come home,0
haha sound crazy dunno tahan anot,0
th july,0
want ltgt r dado,0
santha num corrct dane,0
sez hows u de arab boy hope u r good give love evry love ya eshxxxxxxxxxxx,0
also remember get dobbys bowl car,0
guy go see movie side,0
forced eat slice im really hungry tho suck mark getting worried know im sick turn pizza lol,0
hows going got exciting karaoke type activity planned im debating whether play football eve feeling lazy though,0
escape theatre going watch kavalan minute,0
come people,0
im coming back thursday yay gonna ok get money cheer oh yeah everything alright hows school call work,0
ok da already planned wil pick,0
sometimes put wall around heartsnot safe getting hurt find care enough break wall amp get closer goodnoon,0
ok good making money,0
send new number,0
love isnt decision feeling could decide love life would much simpler le magical,0
need lar jus testing e phone card dunno network gd thk waiting si finish bathing bathe dun disturb u liao u cleaning ur room,0
lol gonna last month cashed left ltgt case collecting week cause announced blog,0
prabhaim sorydarealyfrm heart im sory,0
im reaching another stop,0
fancy shag dointerested sextextukcom txt xxuk suzy txts cost per msg tncs website x,1
free st week nokia tone ur mob every week txt nokia get txting tell ur mate zed pobox wwq normptone,1
dont kick coco he,0
ok going sleep hope meet,0
missed call alert number called left message,1
pick rayan macleran,0
dunno let go learn pilate,0
garage key arent bookshelf,0
r e meeting tmr,0
yun buying school got offer plus,0
wnevr wana fal luv vth book bed fals luv vth yen madodu nav pretsorginta nammanna pretsovru important alwa gud eveb,0
thanks sending mental ability question,0
oops sorry check dont mind picking tomo half eight station would ok,0
length e e top shorter n got fringe thk im going liao lazy dun wan distract u also,0
give something drink take doesnt vomit temp might drop unmits however let know,0
u workin overtime nigpun,0
good morning plz call sir,0
single line big meaning miss anything ur best life dont miss ur best life anything gud nyt,0
jus finish watching tv u,0
u hav frnd name ashwini ur college,0
would great well guild could meet bristol road somewhere get touch weekend plan take flight good week,0
boo hows thing im back home little bored already,0
hmmmbut give one day,0
see film,0
flippin shit yet,0
think asking gym excuse lazy people jog,0
ok lor buy wat,0
dont look back building coat dont want get sick hurry home wear coat gym,0
sorry uncle ill keep touch,0
bishan lar nearer need buy early co buy gotta park car,0
time think youll need know near campus,0
waking afternoon sup,0
mobile month u r entitled update latest colour mobile camera free call mobile update co free,1
might accidant tookplace somewhere ghodbandar rd traffic move slovely plz slip amp dont worry,0
swhrt u deyhope ur ok tot u daylove n misstake care,0
pandy joined w technology todayhe got job,0
lei,0
aight thatll work thanks,0
ur cashbalance currently pound maximize ur cashin send go pmeg cc hgsuitelands rowwjhl,1
never nothing,0
nice pub near frankie n benny near warner cinema,0
better still catch let ask sell ltgt,0
urgent call landline complementary tenerife holiday cash await collection sae tc po box wa px ppm sender hol offer,1
really crashed cuddled sofa,0
callsmessagesmissed call,0
aathiwhere dear,0
know shall speak ltgt minute,0
enjoy jamster videosound gold club credit new videosounds logosmusicnews get fun jamstercouk help call,1
hows champ leaving glasgow,0
excellent spent ltgt year air force iraq afghanistan stable honest like traveling,0
someone contacted dating service entered phone fancy find call landline poboxntfp,1
wrong phone phone answer one assume people dont well,0
ron say fri leh n said ding tai feng cant make reservation said wait lor,0
wonder got online love gone net cafe get phone recharged friend net think boytoy,0
got video tape pple type message lor u free wan help hee co noe u wan watch infernal affair ask u along asking shuhui oso,0
co darren say considering mah ask,0
u call alter ok,0
look fuckin time fuck think,0
lateso call tomorrow morningtake care sweet dreamsu meummifyingbye,0
k come nordstrom youre done,0
hm good morning headache anyone,0
hamster dead hey tmr meet pm orchard mrt,0
yar say got error,0
dad back ph,0
okay thought expert,0
anyone call treadmill say youll buy make sure working found ad craigslist selling ltgt,0
miss vday parachute double coin u must know well,0
designation software developer may get chennai,0
need detail online job,0
thanks ringtone order ref number k mobile charged tone arrive please call customer service,1
ok set let u noe e detail later,0
yetunde im class run water make ok pls,0
sary need tim bollox hurt lot tol,0
happens r waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance,0
