preprocessed,label
gonna let know co come bak holiday day coming dontgettext number,0
baaaaabe miss youuuuu go teach class,0
tuition hm go one mind,0
wuld without baby thought alone mite break dont wanna go crazy everyboy need lady xxxxxxxx,0
yeah dont stand close tho youll catch something,0
kallis ready bat nd inning,0
awesome ill see bit,0
k still loving,0
wwwapplausestorecom monthlysubscriptionpmsg maxmonth tcsc web age stop txt stop,1
guy,0
yeshe really greatbhaji told kallis best cricketer sachin worldvery tough get,0
place man,0
im driving raining ill get caught e mrt station lor,0
ure welcome caught u using broken english,0
went fast asleep deartake care,0
yup lunch buffet u eat already,0
come guoyang go n tell u told,0
weightloss girl friend make load money ebay something give thanks god,0
evo download flash jealous,0
call meet,0
talk sexy make new friend fall love world discreet text dating service text vip see could meet,1
u wake already thanx e tau sar piah quite nice,0
good night going sleep,0
u dun say early hor u c already say,0
convey regard,0
lay man let know missed thought great day send bimbo ugos number ill appreciate safe,0
wil ltgt minute got space,0
emigrated something ok maybe bit hopeful,0
ok thanx,0
u,0
long time remember today,0
bothering trust answer pls,0
remain unconvinced isnt elaborate test willpower,0
private account statement show unredeemed bonus point claim call identifier code expires,1
ur si,0
eh sorry leh din c ur msg sad already lar watching tv u still office,0
k youre sure dont consent form v,0
see half hour,0
birthday feb ltgt da,0
dont use hook,0
work mon thurs sat cant leh booked liao day u free,0
ok thanx,0
working eye philosophy text u later bit free chat,0
hi hope u get txtjourney hasnt gdnow min late think,0
hi moved pub would great c u u cud come,0
pride im almost ltgt year old shouldnt takin money kid youre supposed deal stuff grownup stuffwhy dont tell,0
dear voucher holder claim week offer pc go httpwwwetlpcoukexpressoffer tscs apply stop text txt stop,1
yup thk r e teacher said make face look longer darren ask cut short,0
sorry da thangam sorry held prasad,0
pain couldnt come worse time,0
urgent last weekend draw show cash spanish holiday call claim tc rstm sw s ppm,1
hey mate spoke mag people deliver end month deliver th sept talk later,0
come ur home,0
didnt get anything da,0
kdo evening daurgent,0
anything lar going home dinner,0
sorry ill call later,0
hello per request ltgt r transfered,0
way make sure u get train worc foregate street shrub hill fun night x,0
hostbased idp linux system,0
thanks lot wish birthday thanks making birthday truly memorable,0
free top polyphonic tone call national rate get toppoly tune sent every week text subpoly per pole unsub,1
becoz ltgt jan whn al post ofice holiday cn go fr post oficegot duffer,0
play w computer aiyah tok u lor,0
p alfie moon child need song ur mob tell ur m txt tone charity nokias poly charity polys zed profit charity,1
sore throat scratch talk,0
dint touch,0
much cost approx per month,0
oh god im almost home,0
thats honeymoon outfit,0
aiyar dun disturb u liao thk u lot aft ur cupboard come,0
going sao mu today done,0
hi babe jordan r u im home abroad lonely text back u wanna chat xxsp visionsmscom text stop stopcost p,1
dad get back,0
yesterday true true,0
waiting tv show start lor u leh still busy ur report,0
im hungry buy smth home,0
infact happy new year seeing,0
lunchyou onlinewhy,0
know pls open back,0
u still havent got urself jacket ah,0
sent lanre fakeyes eckankar detail mail box,0
tagged friend seemed count friend,0
r stayin extra week back next wed rugby weekend hi c u soon,0
change window logoff sound,0
ok noe ure busy im really bored msg u oso dunno wat colour choose one,0
remind get shall,0
send id password,0
ok theory test going book think may coz thought wanna go jiayin isnt free,0
ay wana meet sat wkg sat,0
hope enjoyed new content text stop unsubscribe helpp provided tonesyoucouk,1
oh right ok ill make sure load work day got really nasty cough today dry n shot really help,0
day euro kickoff u kept informed latest news result daily unsubscribe send get euro stop,1
make baby yo tho,0
oops got bit,0
k fyi im back parent place south tampa might need deal somewhere else,0
hiya good day spoken since weekend,0
sir thats hr trip bus last week another audition next wednesday think might drive time,0
im list buyer,0
cash prize claim call tc rstm sw s ppm,1
hi di yijue meeting pm esaplanade tonight,0
haha awesome omw back,0
thinking u x,0
sorry battery died yeah im,0
gorgeous keep pix cumming thank,0
done,0
short cute good person dont try prove gud noon,0
day class class,0
hello handsome finding job lazy working towards getting back net mummy wheres boytoy miss,0
ok lor u wan go look u,0
hello boytoy geeee miss already woke wish bed cuddling love,0
surly ill give coming review,0
mean get door,0
die accidentally deleted e msg suppose put e sim archive haiz sad,0
freeday sexy st george day pic jordantxt pic dont miss every wk saucy celeb pic c pocketbabecouk wk,1
know account detailsi ask mom send youmy mom reach,0
k k watch film,0
u horrible gal u knew dat going wif yest n u still come n ask,0
okey doke im home dressed co laying around ill speak later bout time stuff,0
u repeat e instruction wats e road name ur house,0
great run ttyl,0
thats good let thank god please complete drug lot water beautiful day,0
want new video handset anytime network min half price line rental camcorder reply call delivery tomorrow,1
oh love soooo good hear omg missed much today im sorry problem provider thank tming,0
urgent mobile awarded bonus caller prize final attempt contact u call,1
call youcarlos isare phone vibrate acting might hear text,0
love hope anything drastic dont dare sell pc phone,0
got outta class gonna go gym,0
per request melle melle oru minnaminunginte nurungu vettam set callertune caller press copy friend callertune,0
also know lunch menu da know,0
sister going earn da,0
ron say fri leh n said ding tai feng cant make reservation said wait lor,0
phone,0
oops sorry check dont mind picking tomo half eight station would ok,0
yes im small kid boost secret energy,0
yes da plm ur office,0
garbage bag egg jam bread hannaford wheat chex,0
thanks tescos quite nice gone speak soon,0
today accept dayu accept brother sister lover dear best clos lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply mean enemy,0
urgent please call landline cash luxury canary island holiday await collection tc sae po box mxy ppm,1
well know z take care worry,0
ive reached home finally,0
ok come ur home half hour,0
please dont say like hi hi hi,0
apart one told yesterday,0
uncle g checking rewarding month,0
u win music gift voucher every week starting txt word draw tscs wwwldewcom skillgamewinaweek ageppermesssubscription,1
first time history need comfort luxury sold price india onionrs ltgt petrolrs ltgt beerrs ltgt shesil ltgt,0
bought test yesterday something let know exact day u ovulatewhen get u wks pls pls dont fret know u r worried pls relax also anything ur past history u need tell,0
love working home,0
guy asking get slipper gone last year,0
hi spoke maneesha v wed like know satisfied experience reply toll free yes,0
cramp stopped going back sleep,0
dunno dad said coming home bring u lunch yup go w u lor call u reach school lor,0
important prevent dehydration giving enough fluid,0
message important information user today lucky day find log onto httpwwwurawinnercom fantastic surprise awaiting,1
yeah ill try scrounge something,0
orange brings ringtones time chart hero free hit week go ringtones pic wap stop receiving tip reply stop,1
ok bus come soon come otherwise tomorrow,0
married local woman looking discreet action real match instantly phone text match msg cost p stop txt stop bcmsfwcnxx,1
want new nokia colour phone delivered tomorrow free minute mobile free text free camcorder reply call,1
babe think got ur brolly left english wil bring mrw u luv franxx,0
time ur flight tmr,0
correct work today,0
hungry,0
bring home wendy,0
famous quote develop ability listen anything unconditionally without losing temper self confidence mean married,0
yeah thatd pretty much best case scenario,0
oh way food fridge want go meal tonight,0
aight plan come later tonight,0
greatest test courage earth bear defeat without losing heartgn tc,0
alright ill make sure car back tonight,0
brother transfered ltgt ltgt pa,0
gr poly tone mob direct u rply poly title eg poly breathe title crazyin sleepingwith finest ymca getzedcouk poboxowwq p,1
u win music gift voucher every week starting txt word draw tscs wwwidewcom skillgame winaweek age ppermesssubscription,1
reverse cheating mathematics,0
pic please resend,0
ok im waliking ard u wan buy anything go ur house,0
aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning,0
u talking bout early morning almost noon,0
im home ard wat time u reach,0
mean website yes,0
saw messageit k da,0
ah see lingo let know wot earth finished making,0
ur tonexs subscription renewed charged choose polys month wwwclubzedcouk billing msg,1
good good job like entrepreneur,0
jay snickering tell x totally fucking chord speak,0
one small prestige problem,0
cant u try new invention flyim joking,0
haha money leh later got go tuition haha looking empty slot driving lesson,0
dating service asked contact u someone shy call revealed pobox uz p,1
im town ill jus take mrt later,0
